smiles_aromatic,smiles_kekulized,nb_atoms,sw_filter_chembl,sw_filter_zinc,nb_unknown_gcf_chembl,nb_unknown_ecfp_chembl,nb_unknown_gcf_chembl_zinc,nb_unknown_ecfp_chembl_zinc
CN1C(=S)SC2CS(=O)(=O)CC21,CN1C(=S)SC2CS(=O)(=O)CC21,12,1.0,1.0,0,0,0,0
C=C1C(=NO)C2CCC1C2,C=C1C(=NO)C2CCC1C2,10,1.0,1.0,0,0,0,0
Nc1cccc2ccc(=O)[nH]c12,NC1=CC=CC2=C1NC(=O)C=C2,12,1.0,1.0,0,0,0,0
Cc1nnc(-c2ccccc2)o1,CC1=NN=C(C2=CC=CC=C2)O1,12,1.0,1.0,0,0,0,0
CC(C)NNC(=O)c1c[nH]nn1,CC(C)NNC(=O)C1=CNN=N1,12,1.0,1.0,0,0,0,0
NCC(=O)N1CCCC1C(=O)O,NCC(=O)N1CCCC1C(=O)O,12,1.0,1.0,0,0,0,0
Nc1nnc(-c2cccnc2)s1,NC1=NN=C(C2=CC=CN=C2)S1,12,1.0,1.0,0,0,0,0
CC1CCCC12CCOC2=O,CC1CCCC12CCOC2=O,11,1.0,1.0,0,0,0,0
CCCn1ccc(N)nc1=O,CCCN1C=CC(N)=NC1=O,11,1.0,1.0,0,0,0,0
COC(=O)CCCCN=C=S,COC(=O)CCCCN=C=S,11,1.0,1.0,0,0,0,0
CN(C)CCNC(=O)C=NO,CN(C)CCNC(=O)C=NO,11,1.0,1.0,0,0,0,0
Cc1cccc2[nH]cnc12,CC1=CC=CC2=C1N=CN2,10,1.0,1.0,0,0,0,0
NC1=CC(=O)C(N)=CC1=O,NC1=CC(=O)C(N)=CC1=O,10,1.0,1.0,0,0,0,0
CCCCCC=CCO,CCCCCC=CCO,9,1.0,1.0,0,0,0,0
C#CCON=C1CCN(C)CC1,C#CCON=C1CCN(C)CC1,12,1.0,1.0,0,0,0,0
CCCCNc1cc(C)no1,CCCCNC1=CC(C)=NO1,11,1.0,1.0,0,0,0,0
Oc1ccccc1-c1cc[nH]n1,OC1=CC=CC=C1C1=NNC=C1,12,1.0,1.0,0,0,0,0
Cc1[nH]cnc1CCNCCN,CC1=C(CCNCCN)N=CN1,12,1.0,1.0,0,0,0,0
N#Cc1nc(C(F)(F)F)oc1N,N#CC1=C(N)OC(C(F)(F)F)=N1,12,1.0,1.0,0,0,0,0
O=C1NC(=O)C2(CCCC2)N1,O=C1NC(=O)C2(CCCC2)N1,11,1.0,1.0,0,0,0,0
NC=C1C(=O)NC(=O)NC1=O,NC=C1C(=O)NC(=O)NC1=O,11,1.0,1.0,0,0,0,0
CCOCCO,CCOCCO,6,1.0,1.0,0,0,0,0
CNC1CCN(C)CC1,CNC1CCN(C)CC1,9,1.0,1.0,0,0,0,0
CSc1cc(SC)ncn1,CSC1=CC(SC)=NC=N1,10,1.0,1.0,0,0,0,0
Cc1cc(=O)[nH]c2ccccc12,CC1=CC(=O)NC2=CC=CC=C12,12,1.0,1.0,0,0,0,0
NCc1ccc2sccc2c1,NCC1=CC=C2SC=CC2=C1,11,1.0,1.0,0,0,0,0
CCCCC(CC)COC(C)=O,CCCCC(CC)COC(C)=O,12,1.0,1.0,0,0,0,0
CN(C)Cc1ccc(O)nc1,CN(C)CC1=CC=C(O)N=C1,11,1.0,1.0,0,0,0,0
CCN(CC)C(=O)CCN1CC1,CCN(CC)C(=O)CCN1CC1,12,1.0,1.0,0,0,0,0
NCCc1cc(O)c(O)cc1N,NCCC1=CC(O)=C(O)C=C1N,12,1.0,1.0,0,0,0,0
Cc1cc(C)n2ncc(F)c2n1,CC1=CC(C)=NC2=C(F)C=NN12,12,1.0,1.0,0,0,0,0
O=C(CS)NCc1ccccc1,O=C(CS)NCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CC1CC(C)CN(N=O)C1,CC1CC(C)CN(N=O)C1,10,1.0,1.0,0,0,0,0
Cc1noc(C=NO)n1,CC1=NOC(C=NO)=N1,9,1.0,1.0,0,0,0,0
CC(N)C(=O)NC(C)(C)C(=O)O,CC(N)C(=O)NC(C)(C)C(=O)O,12,1.0,1.0,0,0,0,0
O=S(=O)(CF)Nc1ccccc1,O=S(=O)(CF)NC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
NC1CCNC1=O,NC1CCNC1=O,7,1.0,1.0,0,0,0,0
NCC=CC(N)C(=O)O,NCC=CC(N)C(=O)O,9,1.0,1.0,0,0,0,0
NC(=S)NNC(=O)CCC(=O)O,NC(=S)NNC(=O)CCC(=O)O,12,1.0,1.0,0,0,0,0
NCc1ccccn1,NCC1=CC=CC=N1,8,1.0,1.0,0,0,0,0
C1CN2CCC1CC2,C1CN2CCC1CC2,8,1.0,1.0,0,0,0,0
NC(=S)SCCC(=O)O,NC(=S)SCCC(=O)O,9,1.0,1.0,0,0,0,0
C=CCn1cc(C(=O)OC)nn1,C=CCN1C=C(C(=O)OC)N=N1,12,1.0,1.0,0,0,0,0
CC1=CC(=O)C2CC1C2(C)C,CC1=CC(=O)C2CC1C2(C)C,11,1.0,1.0,0,0,0,0
O=C(O)COc1ccc(O)cc1,O=C(O)COC1=CC=C(O)C=C1,12,1.0,1.0,0,0,0,0
CN1CCC(C(=O)C(=O)O)C1=O,CN1CCC(C(=O)C(=O)O)C1=O,12,1.0,1.0,0,0,0,0
NC(S)=NN=Cc1ccccn1,NC(S)=NN=CC1=CC=CC=N1,12,1.0,1.0,0,0,0,0
CON,CON,3,1.0,1.0,0,0,0,0
OCC(O)C1NCC(O)C1O,OCC(O)C1NCC(O)C1O,11,1.0,1.0,0,0,0,0
CC(C)NC1CS(=O)(=O)CC1O,CC(C)NC1CS(=O)(=O)CC1O,12,1.0,1.0,0,0,0,0
Sc1nncn1-c1ccccn1,SC1=NN=CN1C1=CC=CC=N1,12,1.0,1.0,0,0,0,0
C=C(C(C)=O)C(O)c1ccco1,C=C(C(C)=O)C(O)C1=CC=CO1,12,1.0,1.0,0,0,0,0
COc1ccc(C=O)cc1OC,COC1=CC=C(C=O)C=C1OC,12,1.0,1.0,0,0,0,0
NC(=S)c1ccc(C(N)=S)o1,NC(=S)C1=CC=C(C(N)=S)O1,11,1.0,1.0,0,0,0,0
N#Cc1ccc(O)[nH]c1=O,N#CC1=CC=C(O)NC1=O,10,1.0,1.0,0,0,0,0
O=C(O)CCC1CCCC(=O)N1,O=C(O)CCC1CCCC(=O)N1,12,1.0,1.0,0,0,0,0
CC(=O)CCCN(C)C,CC(=O)CCCN(C)C,9,1.0,1.0,0,0,0,0
CC(=O)Oc1ccccc1O,CC(=O)OC1=CC=CC=C1O,11,1.0,1.0,0,0,0,0
CCC1N=C(N)OC1C,CCC1N=C(N)OC1C,9,1.0,1.0,0,0,0,0
N#CC(=Cc1ccsc1)C(=O)O,N#CC(=CC1=CSC=C1)C(=O)O,12,1.0,1.0,0,0,0,0
c1ccc2occc2c1,C1=CC=C2OC=CC2=C1,9,1.0,1.0,0,0,0,0
O=C1C(CO)NCN1O,O=C1C(CO)NCN1O,9,1.0,1.0,0,0,0,0
CCCCOCCCC,CCCCOCCCC,9,1.0,1.0,0,0,0,0
NC(=NO)c1ncccc1O,NC(=NO)C1=NC=CC=C1O,11,1.0,1.0,0,0,0,0
NC(=O)Nc1ccccc1,NC(=O)NC1=CC=CC=C1,10,1.0,1.0,0,0,0,0
O=C1C=C2C=CC(O)CC2O1,O=C1C=C2C=CC(O)CC2O1,11,1.0,1.0,0,0,0,0
CSS(C)(=O)=O,CSS(C)(=O)=O,6,1.0,1.0,0,0,0,0
CN1CCCCCC1=O,CN1CCCCCC1=O,9,1.0,1.0,0,0,0,0
O=C(O)CS,O=C(O)CS,5,1.0,1.0,0,0,0,0
Cn1oc2c(c1=O)CCNCC2,CN1OC2=C(CCNCC2)C1=O,12,1.0,1.0,0,0,0,0
Cn1cccc(O)c1=O,CN1C=CC=C(O)C1=O,9,1.0,1.0,0,0,0,0
Cc1cc(C)c2c(O)[nH]nc2n1,CC1=CC(C)=NC2=NNC(O)=C12,12,1.0,1.0,0,0,0,0
CCc1ccc(O)cc1,CCC1=CC=C(O)C=C1,9,1.0,1.0,0,0,0,0
O=C(O)C(O)Cc1c[nH]cn1,O=C(O)C(O)CC1=CNC=N1,11,1.0,1.0,0,0,0,0
Oc1nc(S)nc2c1CCCN2,OC1=NC(S)=NC2=C1CCCN2,12,1.0,1.0,0,0,0,0
NC1=NCCCc2ccccc21,NC1=NCCCC2=CC=CC=C21,12,1.0,1.0,0,0,0,0
CC1CCc2ccccc2N1,CC1CCC2=CC=CC=C2N1,11,1.0,1.0,0,0,0,0
CNCC(F)(F)F,CNCC(F)(F)F,7,1.0,1.0,0,0,0,0
O=Cc1ccc(CO)[nH]1,O=CC1=CC=C(CO)N1,9,1.0,1.0,0,0,0,0
CSSCc1ccccc1,CSSCC1=CC=CC=C1,10,1.0,1.0,0,0,0,0
COC(=O)CCCC(=O)O,COC(=O)CCCC(=O)O,10,1.0,1.0,0,0,0,0
CCOC(=O)C1CSCCSC1,CCOC(=O)C1CSCCSC1,12,1.0,1.0,0,0,0,0
CC(O)C1COCCO1,CC(O)C1COCCO1,9,1.0,1.0,0,0,0,0
CCCCn1cccc(O)c1=O,CCCCN1C=CC=C(O)C1=O,12,1.0,1.0,0,0,0,0
O=C(O)CN(CCS)CC(=O)O,O=C(O)CN(CCS)CC(=O)O,12,1.0,1.0,0,0,0,0
O=C1CCC(=O)C1,O=C1CCC(=O)C1,7,1.0,1.0,0,0,0,0
OCC1OC(S)C(O)C(O)C1O,OCC1OC(S)C(O)C(O)C1O,12,1.0,1.0,0,0,0,0
CN1CCC(=O)NC1=S,CN1CCC(=O)NC1=S,9,1.0,1.0,0,0,0,0
NCC(F)F,NCC(F)F,5,1.0,1.0,0,0,0,0
Oc1nc(S)nc2sccc12,OC1=NC(S)=NC2=C1C=CS2,11,1.0,1.0,0,0,0,0
CN(C)c1ccc(C=O)o1,CN(C)C1=CC=C(C=O)O1,10,1.0,1.0,0,0,0,0
CC(C)c1ccc(CO)cc1,CC(C)C1=CC=C(CO)C=C1,11,1.0,1.0,0,0,0,0
Nc1nc(Cc2c[nH]cn2)c[nH]1,NC1=NC(CC2=CNC=N2)=CN1,12,1.0,1.0,0,0,0,0
Oc1[nH]c(S)nc2nc(S)nc1-2,OC1=C2N=C(S)N=C2N=C(S)N1,12,1.0,1.0,0,0,0,0
CNC1CC2CCC1(C)C2(C)C,CNC1CC2CCC1(C)C2(C)C,12,1.0,1.0,0,0,0,0
Sc1[nH]ccc2ncnc1-2,SC1=C2N=CN=C2C=CN1,10,1.0,1.0,0,0,0,0
Cc1cc(C)n(O)c(=S)c1,CC1=CC(=S)N(O)C(C)=C1,10,1.0,1.0,0,0,0,0
Cc1ccc(-c2ccn[nH]2)cn1,CC1=CC=C(C2=CC=NN2)C=N1,12,1.0,1.0,0,0,0,0
N#CCCN(N)c1nccs1,N#CCCN(N)C1=NC=CS1,11,1.0,1.0,0,0,0,0
C=C(NC(=O)CC#N)C(=O)O,C=C(NC(=O)CC#N)C(=O)O,11,1.0,1.0,0,0,0,0
NC(=O)c1ccc(C(=O)O)cc1,NC(=O)C1=CC=C(C(=O)O)C=C1,12,1.0,1.0,0,0,0,0
O=C1CCC2(CC1)SCCCS2,O=C1CCC2(CC1)SCCCS2,12,1.0,1.0,0,0,0,0
Nc1c[nH]c(=O)nc1N,NC1=CNC(=O)N=C1N,9,1.0,1.0,0,0,0,0
CC(C)ON=C1CN2CCC1C2,CC(C)ON=C1CN2CCC1C2,12,1.0,1.0,0,0,0,0
CSCSSC,CSCSSC,6,1.0,1.0,0,0,0,0
CCOCCOCCOCCO,CCOCCOCCOCCO,12,1.0,1.0,0,0,0,0
CCCC=Nc1cc[nH]c(=O)n1,CCCC=NC1=NC(=O)NC=C1,12,1.0,1.0,0,0,0,0
COc1ncccc1N,COC1=NC=CC=C1N,9,1.0,1.0,0,0,0,0
N#CNC(=N)c1ccccc1,N#CNC(=N)C1=CC=CC=C1,11,1.0,1.0,0,0,0,0
CCc1ccccn1,CCC1=CC=CC=N1,8,1.0,1.0,0,0,0,0
CCN(CC)C(=O)SC,CCN(CC)C(=O)SC,9,1.0,1.0,0,0,0,0
OCC1NCC(O)C1O,OCC1NCC(O)C1O,9,1.0,1.0,0,0,0,0
Oc1nc2ncccc2o1,OC1=NC2=NC=CC=C2O1,10,1.0,1.0,0,0,0,0
COC(=O)C(C)N,COC(=O)C(C)N,7,1.0,1.0,0,0,0,0
Nc1nc(N)c2nccnc2n1,NC1=NC(N)=C2N=CC=NC2=N1,12,1.0,1.0,0,0,0,0
CC(=O)NC(CC(C)C)C(=O)O,CC(=O)NC(CC(C)C)C(=O)O,12,1.0,1.0,0,0,0,0
CC(C)C1(C)CCNC1=O,CC(C)C1(C)CCNC1=O,10,1.0,1.0,0,0,0,0
O=C(O)C(F)F,O=C(O)C(F)F,6,1.0,1.0,0,0,0,0
COc1cc(C(=O)O)ccc1O,COC1=CC(C(=O)O)=CC=C1O,12,1.0,1.0,0,0,0,0
OCCCNCc1ccncc1,OCCCNCC1=CC=NC=C1,12,1.0,1.0,0,0,0,0
Cc1nc(-c2cccnc2)cs1,CC1=NC(C2=CC=CN=C2)=CS1,12,1.0,1.0,0,0,0,0
CC(=O)N(O)CCCCCN,CC(=O)N(O)CCCCCN,11,1.0,1.0,0,0,0,0
CC(N)Cc1cc[nH]c1,CC(N)CC1=CNC=C1,9,1.0,1.0,0,0,0,0
O=C(O)C1=CC2CCC1C2,O=C(O)C1=CC2CCC1C2,10,1.0,1.0,0,0,0,0
NC1=NCCC1,NC1=NCCC1,6,1.0,1.0,0,0,0,0
CC1Cc2ccccc2C(C)N1,CC1CC2=CC=CC=C2C(C)N1,12,1.0,1.0,0,0,0,0
CN1CCC2CC(=O)CC1C2,CN1CCC2CC(=O)CC1C2,11,1.0,1.0,0,0,0,0
Cc1cc(C)n2nc(N)nc2n1,CC1=CC(C)=NC2=NC(N)=NN12,12,1.0,1.0,0,0,0,0
N=C(N)c1ccc(C(=O)O)cc1,N=C(N)C1=CC=C(C(=O)O)C=C1,12,1.0,1.0,0,0,0,0
O=Cc1ccc2[nH]c(=O)oc2c1,O=CC1=CC=C2NC(=O)OC2=C1,12,1.0,1.0,0,0,0,0
NS(=O)(=O)OCC1CCCCC1,NS(=O)(=O)OCC1CCCCC1,12,1.0,1.0,0,0,0,0
N#CC1CC2(C1)OCCS2,N#CC1CC2(C1)OCCS2,10,1.0,1.0,0,0,0,0
CC(C=O)CC1C=CC(=O)CO1,CC(C=O)CC1C=CC(=O)CO1,12,1.0,1.0,0,0,0,0
Cc1cc(C)c(O)cc1O,CC1=CC(C)=C(O)C=C1O,10,1.0,1.0,0,0,0,0
CCCCNN=C(C)C(=O)O,CCCCNN=C(C)C(=O)O,11,1.0,1.0,0,0,0,0
C=C(C(=O)OC)C(C)C(C)O,C=C(C(=O)OC)C(C)C(C)O,11,1.0,1.0,0,0,0,0
CC(=O)C1C(=O)NC(=O)C1=O,CC(=O)C1C(=O)NC(=O)C1=O,11,1.0,1.0,0,0,0,0
C=CCn1cnnc1S,C=CCN1C=NN=C1S,9,1.0,1.0,0,0,0,0
O=C(O)CC=CCC(=O)O,O=C(O)CC=CCC(=O)O,10,1.0,1.0,0,0,0,0
COC(=O)Nc1cnccc1N,COC(=O)NC1=CN=CC=C1N,12,1.0,1.0,0,0,0,0
O=C1CCCCCC1,O=C1CCCCCC1,8,1.0,1.0,0,0,0,0
CC1(C)C(C)(C)C1(C)C(N)=O,CC1(C)C(C)(C)C1(C)C(N)=O,11,1.0,1.0,0,0,0,0
O=NN1C=CCCC1,O=NN1C=CCCC1,8,1.0,1.0,0,0,0,0
COCC1=CCC(C=NO)=CC1,COCC1=CCC(C=NO)=CC1,12,1.0,1.0,0,0,0,0
CN(C)C(=O)Oc1cccnc1,CN(C)C(=O)OC1=CC=CN=C1,12,1.0,1.0,0,0,0,0
NC1(CO)CC1c1ccccc1,NC1(CO)CC1C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
OCCc1scnc1C(F)(F)F,OCCC1=C(C(F)(F)F)N=CS1,12,1.0,1.0,0,0,0,0
COc1cccc(O)c1C(C)=O,COC1=CC=CC(O)=C1C(C)=O,12,1.0,1.0,0,0,0,0
O=C(O)CSC1CCS(=O)(=O)C1,O=C(O)CSC1CCS(=O)(=O)C1,12,1.0,1.0,0,0,0,0
Cc1cc2nc(S)[nH]c2cc1C,CC1=CC2=C(C=C1C)NC(S)=N2,12,1.0,1.0,0,0,0,0
O=C1OCCC1=NO,O=C1OCCC1=NO,8,1.0,1.0,0,0,0,0
O=C1OC(=O)C2C3C=CC(S3)C12,O=C1OC(=O)C2C3C=CC(S3)C12,12,1.0,1.0,0,0,0,0
CC(C)=C(CCC(=O)O)C(=O)O,CC(C)=C(CCC(=O)O)C(=O)O,12,1.0,1.0,0,0,0,0
CCc1cc(C2CCCN2)on1,CCC1=NOC(C2CCCN2)=C1,12,1.0,1.0,0,0,0,0
CCC1(C(C)(C)C)CCOC1=O,CCC1(C(C)(C)C)CCOC1=O,12,1.0,1.0,0,0,0,0
Nc1ncncn1,NC1=NC=NC=N1,7,1.0,1.0,0,0,0,0
N=C(N)Nc1ccncc1,N=C(N)NC1=CC=NC=C1,10,1.0,1.0,0,0,0,0
Cc1ccc(C(N)=O)cc1,CC1=CC=C(C(N)=O)C=C1,10,1.0,1.0,0,0,0,0
CN1CCC(C2=CN=CCC2)C1,CN1CCC(C2=CN=CCC2)C1,12,1.0,1.0,0,0,0,0
S=c1sscc1-c1ccccc1,S=C1SSC=C1C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CC(=O)CCC1CCCCN1C,CC(=O)CCC1CCCCN1C,12,1.0,1.0,0,0,0,0
O=C1C=CC2C(=O)C=CC12,O=C1C=CC2C(=O)C=CC12,10,1.0,1.0,0,0,0,0
O=CNCCc1ccc(O)cc1,O=CNCCC1=CC=C(O)C=C1,12,1.0,1.0,0,0,0,0
CCc1cc2c(O)ncnc2s1,CCC1=CC2=C(O)N=CN=C2S1,12,1.0,1.0,0,0,0,0
NCC=CC(N)C(F)F,NCC=CC(N)C(F)F,9,1.0,1.0,0,0,0,0
N=C(N)NCC(S)C(=O)O,N=C(N)NCC(S)C(=O)O,10,1.0,1.0,0,0,0,0
Cc1ccc(O)c2c1C(=O)CC2,CC1=CC=C(O)C2=C1C(=O)CC2,12,1.0,1.0,0,0,0,0
CCc1ncn2c(O)nncc12,CCC1=C2C=NN=C(O)N2C=N1,12,1.0,1.0,0,0,0,0
Cc1cccc(C)c1N,CC1=CC=CC(C)=C1N,9,1.0,1.0,0,0,0,0
C1=C(c2c[nH]nn2)CCCC1,C1=C(C2=CNN=N2)CCCC1,11,1.0,1.0,0,0,0,0
CN(C)CCCCCCN(C)C,CN(C)CCCCCCN(C)C,12,1.0,1.0,0,0,0,0
CC(C)CC(N)CNS(C)(=O)=O,CC(C)CC(N)CNS(C)(=O)=O,12,1.0,1.0,0,0,0,0
NC(=O)C1CCCN1,NC(=O)C1CCCN1,8,1.0,1.0,0,0,0,0
OCCC1CCNCC1,OCCC1CCNCC1,9,1.0,1.0,0,0,0,0
OCC1NCCCC1O,OCC1NCCCC1O,9,1.0,1.0,0,0,0,0
CC(C)CCNC(=N)N,CC(C)CCNC(=N)N,9,1.0,1.0,0,0,0,0
SC1=NC2CCCCC2N1,SC1=NC2CCCCC2N1,10,1.0,1.0,0,0,0,0
CN=C1CCCN1C,CN=C1CCCN1C,8,1.0,1.0,0,0,0,0
c1csc(-c2cncnc2)c1,C1=CSC(C2=CN=CN=C2)=C1,11,1.0,1.0,0,0,0,0
O=c1ccc2cccnc2n1O,O=C1C=CC2=CC=CN=C2N1O,12,1.0,1.0,0,0,0,0
CC1(O)CCC(C(C)(C)O)CC1,CC1(O)CCC(C(C)(C)O)CC1,12,1.0,1.0,0,0,0,0
CC1=NCC2(CCN(C)CC2)O1,CC1=NCC2(CCN(C)CC2)O1,12,1.0,1.0,0,0,0,0
CC1=CC=CC(C)CCC1,CC1=CC=CC(C)CCC1,10,1.0,1.0,0,0,0,0
O=CNC1CC1,O=CNC1CC1,6,1.0,1.0,0,0,0,0
CC1=CCN=C(N)C1,CC1=CCN=C(N)C1,8,1.0,1.0,0,0,0,0
NCC(O)C1=CCCC=CCC1,NCC(O)C1=CCCC=CCC1,12,1.0,1.0,0,0,0,0
Cc1ccc2[nH]c(CS)nc2c1,CC1=CC=C2NC(CS)=NC2=C1,12,1.0,1.0,0,0,0,0
CC1C(O)N(C)C(=O)N1C,CC1C(O)N(C)C(=O)N1C,10,1.0,1.0,0,0,0,0
C#CCNCC(=O)O,C#CCNCC(=O)O,8,1.0,1.0,0,0,0,0
O=C(O)CNO,O=C(O)CNO,6,1.0,1.0,0,0,0,0
CCn1ncc(N=O)c1N,CCN1N=CC(N=O)=C1N,10,1.0,1.0,0,0,0,0
O=c1[nH]cnc2sccc12,O=C1NC=NC2=C1C=CS2,10,1.0,1.0,0,0,0,0
CC(=O)OC1CC2CC1CN2C,CC(=O)OC1CC2CC1CN2C,12,1.0,1.0,0,0,0,0
CNc1[nH]ccc2ncnc1-2,CNC1=C2N=CN=C2C=CN1,11,1.0,1.0,0,0,0,0
Cc1csc(-c2ccccn2)n1,CC1=CSC(C2=CC=CC=N2)=N1,12,1.0,1.0,0,0,0,0
CNC1C2CCC(C2)C1(C)C,CNC1C2CCC(C2)C1(C)C,11,1.0,1.0,0,0,0,0
O=C(NO)c1ccncc1,O=C(NO)C1=CC=NC=C1,10,1.0,1.0,0,0,0,0
CCC(C)(C)N=C(N)NC#N,CCC(C)(C)N=C(N)NC#N,11,1.0,1.0,0,0,0,0
NCCCCCNC(=O)C=NO,NCCCCCNC(=O)C=NO,12,1.0,1.0,0,0,0,0
NN1CCNCC1,NN1CCNCC1,7,1.0,1.0,0,0,0,0
CCCCCC(=O)O,CCCCCC(=O)O,8,1.0,1.0,0,0,0,0
Cc1nc(N)ccc1C(=O)O,CC1=NC(N)=CC=C1C(=O)O,11,1.0,1.0,0,0,0,0
COC(=O)C(N)c1ccccc1,COC(=O)C(N)C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
COc1nc(OC)nc(OC)n1,COC1=NC(OC)=NC(OC)=N1,12,1.0,1.0,0,0,0,0
Sc1n[nH]c(-c2ccccc2)n1,SC1=NNC(C2=CC=CC=C2)=N1,12,1.0,1.0,0,0,0,0
CCC1(CC)SCCNC1=O,CCC1(CC)SCCNC1=O,11,1.0,1.0,0,0,0,0
C=CC(=O)c1cccs1,C=CC(=O)C1=CC=CS1,9,1.0,1.0,0,0,0,0
CNc1ccc(C(=O)O)cn1,CNC1=CC=C(C(=O)O)C=N1,11,1.0,1.0,0,0,0,0
CC(C)C(=O)NC1=NC(=O)CS1,CC(C)C(=O)NC1=NC(=O)CS1,12,1.0,1.0,0,0,0,0
CCC1NC(C(=O)O)CS1,CCC1NC(C(=O)O)CS1,10,1.0,1.0,0,0,0,0
CC(S)C(=O)NC(C)C(=O)O,CC(S)C(=O)NC(C)C(=O)O,11,1.0,1.0,0,0,0,0
ON=C1CCCc2nonc21,ON=C1CCCC2=NON=C12,11,1.0,1.0,0,0,0,0
CNC1C2(C)CCC(C2)C1(C)C,CNC1C2(C)CCC(C2)C1(C)C,12,1.0,1.0,0,0,0,0
C1=C(c2ccccn2)CNC1,C1=CC=C(C2=CCNC2)N=C1,11,1.0,1.0,0,0,0,0
CSC1C(O)CC(O)C1N,CSC1C(O)CC(O)C1N,10,1.0,1.0,0,0,0,0
COc1cc(C(C)C)ccc1C,COC1=CC(C(C)C)=CC=C1C,12,1.0,1.0,0,0,0,0
CC(C)Nc1snc(O)c1C#N,CC(C)NC1=C(C#N)C(O)=NS1,12,1.0,1.0,0,0,0,0
Cc1cccc(C2=NCCN2)c1,CC1=CC=CC(C2=NCCN2)=C1,12,1.0,1.0,0,0,0,0
CC1C=CC(CCCO)OO1,CC1C=CC(CCCO)OO1,11,1.0,1.0,0,0,0,0
CC(=CC(=O)O)CC(=O)O,CC(=CC(=O)O)CC(=O)O,10,1.0,1.0,0,0,0,0
Nc1cc(O)ncc1F,NC1=CC(O)=NC=C1F,9,1.0,1.0,0,0,0,0
O=C(O)c1csnn1,O=C(O)C1=CSN=N1,8,1.0,1.0,0,0,0,0
O=C(N1CCCC1)n1ccnc1,O=C(N1C=CN=C1)N1CCCC1,12,1.0,1.0,0,0,0,0
N=C(NC1CC1)n1cccn1,N=C(NC1CC1)N1C=CC=N1,11,1.0,1.0,0,0,0,0
CN=C(S)c1sccc1N,CN=C(S)C1=C(N)C=CS1,10,1.0,1.0,0,0,0,0
CC(C)=CCNC(=N)NC#N,CC(C)=CCNC(=N)NC#N,11,1.0,1.0,0,0,0,0
CC1=CC(=O)C(C)=CC1=O,CC1=CC(=O)C(C)=CC1=O,10,1.0,1.0,0,0,0,0
O=c1c(O)cccc(O)c1O,O=C1C(O)=CC=CC(O)=C1O,11,1.0,1.0,0,0,0,0
CCCCCCS,CCCCCCS,7,1.0,1.0,0,0,0,0
c1cc2nsnc2c2c[nH]cc12,C1=CC2=NSN=C2C2=CNC=C12,12,1.0,1.0,0,0,0,0
CC(C)C(N)C(=O)S,CC(C)C(N)C(=O)S,8,1.0,1.0,0,0,0,0
NCCc1cc(O)c(N)cc1O,NCCC1=CC(O)=C(N)C=C1O,12,1.0,1.0,0,0,0,0
Cc1ccccc1C(=O)O,CC1=CC=CC=C1C(=O)O,10,1.0,1.0,0,0,0,0
O=C(C=NO)Nc1cccnc1,O=C(C=NO)NC1=CC=CN=C1,12,1.0,1.0,0,0,0,0
OSc1[nH]cnc2ncnc1-2,OSC1=C2N=CN=C2N=CN1,11,1.0,1.0,0,0,0,0
C#CCn1ccc(=O)[nH]c1=O,C#CCN1C=CC(=O)NC1=O,11,1.0,1.0,0,0,0,0
Cc1ccc2sc(C)c(C)c2c1,CC1=CC=C2SC(C)=C(C)C2=C1,12,1.0,1.0,0,0,0,0
C=C1CC(CO)OC1=O,C=C1CC(CO)OC1=O,9,1.0,1.0,0,0,0,0
CCc1cccnc1,CCC1=CC=CN=C1,8,1.0,1.0,0,0,0,0
c1ccc(C2=NCCO2)cc1,C1=CC=C(C2=NCCO2)C=C1,11,1.0,1.0,0,0,0,0
CSc1nsc(NN)n1,CSC1=NSC(NN)=N1,9,1.0,1.0,0,0,0,0
c1cnc2ccnn2c1,C1=CN2N=CC=C2N=C1,9,1.0,1.0,0,0,0,0
CCCC(O)(CCO)CC(=O)O,CCCC(O)(CCO)CC(=O)O,12,1.0,1.0,0,0,0,0
CCCN(CCC)S(N)(=O)=O,CCCN(CCC)S(N)(=O)=O,11,1.0,1.0,0,0,0,0
Cc1ccc2nc[nH]c2c1,CC1=CC=C2N=CNC2=C1,10,1.0,1.0,0,0,0,0
O=C(O)C1OC1c1ccccc1,O=C(O)C1OC1C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
O=C(O)CN1C(=O)C=CC1=O,O=C(O)CN1C(=O)C=CC1=O,11,1.0,1.0,0,0,0,0
CCC(C)NSSNC(C)CC,CCC(C)NSSNC(C)CC,12,1.0,1.0,0,0,0,0
CC(O)C(N)C(=O)NO,CC(O)C(N)C(=O)NO,9,1.0,1.0,0,0,0,0
Cn1ccnc1N,CN1C=CN=C1N,7,1.0,1.0,0,0,0,0
CC(N)Cc1ccc(O)cc1,CC(N)CC1=CC=C(O)C=C1,11,1.0,1.0,0,0,0,0
Fc1ccc(-c2ccsc2)cn1,FC1=CC=C(C2=CSC=C2)C=N1,12,1.0,1.0,0,0,0,0
CCCCCCCCC(=O)CF,CCCCCCCCC(=O)CF,12,1.0,1.0,0,0,0,0
